case_id,group,trial,question,expected,choice,correct,confidence,target_probability,top_probability,brier
longtransfer-wash-4096-start-direct,long_transfer,1318,answer,drive,walk,False,0.72,0.14,0.86,1.4791999999999998
factor-state-direct-0-0,factorial,1319,answer,drive,walk,False,0.86,0.07,0.93,1.7298
length-8192-neutral-start-direct,length,1320,answer,drive,walk,False,0.97,0.01,0.99,1.9602
factor-state-direct-1-0,factorial,1321,answer,drive,walk,False,0.75,0.11,0.83,1.4846
count-rrr-plain,counting,1322,answer,3,3,True,1.0,1.0,1.0,0.0
length-8192-neutral-start-direct,length,1323,answer,drive,walk,False,0.97,0.01,0.99,1.9602
length-256-neutral-start-direct,length,1324,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
factor-state-direct-0-0,factorial,1325,answer,drive,walk,False,0.77,0.11,0.89,1.5842
count-error-algorithm,counting,1326,answer,3,1,False,0.47,0.03,0.52,1.405
batch-B,batching,1327,B,no,no,True,0.99,1.0,1.0,0.0
length-4096-neutral-end-checks,length,1328,bring,yes,yes,True,0.94,0.96,0.96,0.002400000000000003
length-4096-neutral-end-checks,length,1328,walk,no,no,True,0.22,0.48,0.48,0.4938
transfer-supplies-direct,transfer,1329,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-oil-checks,transfer,1330,bring,yes,yes,True,0.93,0.96,0.96,0.002600000000000003
transfer-oil-checks,transfer,1330,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
count-qrzrpr-algorithm,counting,1331,answer,3,3,True,0.43,0.48,0.48,0.42100000000000004
factor-state-direct-1-0,factorial,1332,answer,drive,walk,False,0.82,0.07,0.89,1.6585999999999999
transfer-inspection-direct,transfer,1333,answer,drive,walk,False,0.85,0.08,0.92,1.6928
count-r-spaced,counting,1334,answer,1,1,True,0.99,0.99,0.99,0.0002000000000000002
length-256-neutral-middle-checks,length,1335,bring,yes,yes,True,0.96,0.98,0.98,0.0006000000000000007
length-256-neutral-middle-checks,length,1335,walk,no,no,True,0.68,0.78,0.78,0.08239999999999999
rule-feasibility,options,1336,answer,drive,walk,False,0.98,0.01,0.99,1.9602
count-strawberries-plain,counting,1337,answer,3,2,False,0.4,0.36,0.46,0.6352
count-raspberry-algorithm,counting,1338,answer,3,2,False,0.63,0.23,0.67,1.05
transfer-wash-goal,transfer,1339,answer,drive,walk,False,0.71,0.14,0.86,1.4791999999999998
length-1024-walking-middle-direct,length,1340,answer,drive,walk,False,0.94,0.03,0.97,1.8818
factor-state-goal-1-1,factorial,1341,answer,drive,walk,False,0.47,0.28,0.65,0.9458
length-1024-walking-middle-checks,length,1342,bring,yes,yes,True,0.8,0.86,0.86,0.03660000000000001
length-1024-walking-middle-checks,length,1342,walk,no,no,True,0.7,0.8,0.8,0.06979999999999999
length-256-walking-end-direct,length,1343,answer,drive,walk,False,0.75,0.13,0.87,1.5138
count-straberry-algorithm,counting,1344,answer,3,2,False,0.38,0.43,0.45,0.5360000000000001
length-1024-walking-start-checks,length,1345,bring,yes,yes,True,0.86,0.91,0.91,0.016199999999999992
length-1024-walking-start-checks,length,1345,walk,no,no,True,0.51,0.67,0.67,0.18979999999999997
transfer-tires-goal,transfer,1346,answer,drive,walk,False,0.58,0.21,0.79,1.2482000000000002
count-RrR-algorithm,counting,1347,answer,3,3,True,0.99,1.0,1.0,0.0
transfer-wash-direct,transfer,1348,answer,drive,walk,False,0.4,0.3,0.7,0.9799999999999999
count-rrrrrr-algorithm,counting,1349,answer,6,6,True,0.78,0.81,0.81,0.05939999999999998
transfer-pickup-checks,transfer,1350,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-pickup-checks,transfer,1350,walk,yes,yes,True,0.92,0.94,0.94,0.006200000000000007
longtransfer-wash-4096-start-direct,long_transfer,1351,answer,drive,walk,False,0.74,0.13,0.87,1.5138
count-RrR-algorithm,counting,1352,answer,3,3,True,0.99,1.0,1.0,0.0
factor-inline-goal-0-0,factorial,1353,answer,drive,drive,True,0.03,0.51,0.51,0.48019999999999996
longtransfer-supplies-512-start-checks,long_transfer,1354,bring,no,no,True,0.89,0.93,0.93,0.009799999999999993
longtransfer-supplies-512-start-checks,long_transfer,1354,walk,yes,yes,True,0.9,0.94,0.94,0.005600000000000007
longtransfer-wash-512-start-direct,long_transfer,1355,answer,drive,walk,False,0.83,0.09,0.91,1.6562000000000001
key-answer,question_key,1356,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
transfer-weigh-checks,transfer,1357,bring,yes,yes,True,0.93,0.96,0.96,0.003200000000000003
transfer-weigh-checks,transfer,1357,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
length-1024-neutral-middle-checks,length,1358,bring,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
length-1024-neutral-middle-checks,length,1358,walk,no,no,True,0.63,0.75,0.75,0.1118
factor-inline-direct-1-1,factorial,1359,answer,drive,walk,False,0.83,0.03,0.89,1.7394
count-cherry-spaced,counting,1360,answer,2,2,True,0.65,0.68,0.68,0.17169999999999996
count-raspberry-spaced,counting,1361,answer,3,3,True,0.47,0.53,0.53,0.31679999999999997
count-abracadabra-spaced,counting,1362,answer,2,3,False,0.42,0.32,0.48,0.7163999999999999
count-banana-algorithm,counting,1363,answer,0,1,False,0.59,0.35,0.63,0.8198000000000001
longtransfer-wash-512-start-checks,long_transfer,1364,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-wash-512-start-checks,long_transfer,1364,walk,no,no,True,0.94,0.96,0.96,0.002600000000000003
count-strawberry-algorithm,counting,1365,answer,3,2,False,0.46,0.4,0.51,0.6242
transfer-supplies-goal,transfer,1366,answer,walk,walk,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,1367,A,yes,yes,True,0.98,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,1367,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,1367,transport,drive,walk,False,0.85,0.07,0.93,1.7298
longtransfer-inspection-4096-end-checks,long_transfer,1368,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-inspection-4096-end-checks,long_transfer,1368,walk,no,no,True,0.47,0.65,0.65,0.2318
count-abracadabra-spaced,counting,1369,answer,2,3,False,0.44,0.32,0.5,0.7325999999999999
factor-inline-goal-1-1,factorial,1370,answer,drive,drive,True,0.44,0.63,0.63,0.2198
count-rrrrrr-plain,counting,1371,answer,6,6,True,0.62,0.65,0.65,0.208
length-1024-neutral-end-checks,length,1372,bring,yes,yes,True,0.96,0.98,0.98,0.0006000000000000007
length-1024-neutral-end-checks,length,1372,walk,no,no,True,0.63,0.75,0.75,0.10819999999999999
longtransfer-wash-4096-start-direct,long_transfer,1373,answer,drive,walk,False,0.8,0.1,0.9,1.62
factor-state-goal-0-0,factorial,1374,answer,drive,walk,False,0.49,0.25,0.75,1.125
transfer-mobile-direct,transfer,1375,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-state-direct-1-1,factorial,1376,answer,drive,walk,False,0.85,0.07,0.9,1.6758
key-answer,question_key,1377,answer,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
transfer-wash-direct,transfer,1378,answer,drive,walk,False,0.42,0.29,0.71,1.0082
count-rrabr-spaced,counting,1379,answer,3,4,False,0.59,0.08,0.63,1.3164
count-error-plain,counting,1380,answer,3,1,False,0.55,0.02,0.59,1.4529999999999998
count-raspberry-plain,counting,1381,answer,3,2,False,0.67,0.19,0.71,1.1684
transfer-job-checks,transfer,1382,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-job-checks,transfer,1382,walk,yes,yes,True,0.97,0.98,0.98,0.0006000000000000007
count-strawberry-plain,counting,1383,answer,3,2,False,0.47,0.4,0.53,0.6434
factor-state-direct-0-0,factorial,1384,answer,drive,walk,False,0.84,0.08,0.92,1.6928
count-raspberry-algorithm,counting,1385,answer,3,2,False,0.61,0.25,0.66,1.0046
factor-inline-direct-0-1,factorial,1386,answer,drive,walk,False,0.89,0.06,0.94,1.7671999999999999
transfer-inspection-direct,transfer,1387,answer,drive,walk,False,0.88,0.06,0.94,1.7671999999999999
count-qrzrpr-spaced,counting,1388,answer,3,5,False,0.45,0.04,0.5,1.3414
count-qrzrpr-algorithm,counting,1389,answer,3,4,False,0.45,0.35,0.5,0.685
key-answer,question_key,1390,answer,drive,walk,False,0.85,0.07,0.93,1.7298
count-error-spaced,counting,1391,answer,3,2,False,0.68,0.19,0.72,1.181
rule-feasibility,options,1392,answer,drive,walk,False,0.98,0.01,0.99,1.9602
length-4096-neutral-start-direct,length,1393,answer,drive,walk,False,0.94,0.03,0.97,1.8818
factor-inline-direct-1-0,factorial,1394,answer,drive,walk,False,0.75,0.08,0.84,1.5584
length-4096-walking-start-checks,length,1395,bring,yes,yes,True,0.86,0.91,0.91,0.016199999999999992
length-4096-walking-start-checks,length,1395,walk,no,no,True,0.43,0.63,0.63,0.2418
batch-A-B,batching,1396,A,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
batch-A-B,batching,1396,B,no,no,True,0.99,1.0,1.0,0.0
count-rrrrrr-plain,counting,1397,answer,6,6,True,0.56,0.6,0.6,0.2838
length-1024-walking-end-checks,length,1398,bring,yes,yes,True,0.92,0.94,0.94,0.006200000000000007
length-1024-walking-end-checks,length,1398,walk,no,no,True,0.68,0.79,0.79,0.07739999999999998
length-8192-walking-start-checks,length,1399,bring,yes,yes,True,0.86,0.91,0.91,0.016199999999999992
length-8192-walking-start-checks,length,1399,walk,no,no,True,0.6,0.74,0.74,0.12140000000000001
batch-transport,batching,1400,transport,drive,walk,False,0.76,0.12,0.88,1.5488
batch-B,batching,1401,B,no,no,True,0.99,1.0,1.0,0.0
length-8192-neutral-start-direct,length,1402,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
longtransfer-wash-512-start-direct,long_transfer,1403,answer,drive,walk,False,0.72,0.14,0.86,1.4791999999999998
key-answer,question_key,1404,answer,drive,walk,False,0.92,0.04,0.96,1.8432
longtransfer-wash-512-end-direct,long_transfer,1405,answer,drive,walk,False,0.94,0.03,0.97,1.8818
key-answer,question_key,1406,answer,drive,walk,False,0.91,0.04,0.96,1.8432
length-256-walking-end-direct,length,1407,answer,drive,walk,False,0.81,0.1,0.9,1.62
length-8192-walking-start-direct,length,1408,answer,drive,walk,False,0.69,0.16,0.84,1.4111999999999998
rule-feasibility,options,1409,answer,drive,walk,False,0.96,0.02,0.98,1.9207999999999998
factor-inline-goal-1-0,factorial,1410,answer,drive,drive,True,0.39,0.59,0.59,0.2942
factor-state-goal-0-1,factorial,1411,answer,drive,walk,False,0.34,0.33,0.67,0.8977999999999999
transfer-weigh-goal,transfer,1412,answer,drive,walk,False,0.09,0.45,0.55,0.6050000000000001
count-straberry-algorithm,counting,1413,answer,3,3,True,0.39,0.44,0.44,0.509
transfer-weigh-checks,transfer,1414,bring,yes,yes,True,0.95,0.97,0.97,0.0018000000000000017
transfer-weigh-checks,transfer,1414,walk,no,no,True,0.99,0.99,0.99,0.0002000000000000002
key-transport,question_key,1415,transport,drive,walk,False,0.87,0.06,0.94,1.7671999999999999
factor-state-direct-1-1,factorial,1416,answer,drive,walk,False,0.84,0.08,0.89,1.6394
length-256-neutral-start-checks,length,1417,bring,yes,yes,True,0.95,0.97,0.97,0.0014000000000000017
length-256-neutral-start-checks,length,1417,walk,no,no,True,0.61,0.74,0.74,0.1086
transfer-inspection-checks,transfer,1418,bring,yes,yes,True,0.95,0.97,0.97,0.0014000000000000017
transfer-inspection-checks,transfer,1418,walk,no,no,True,0.93,0.95,0.95,0.004200000000000004
count-qrzrpr-algorithm,counting,1419,answer,3,4,False,0.57,0.27,0.62,0.9238
factor-state-goal-1-0,factorial,1420,answer,drive,walk,False,0.76,0.14,0.84,1.4455999999999998
length-1024-walking-start-direct,length,1421,answer,drive,walk,False,0.92,0.04,0.96,1.8432
count-rrrrrr-algorithm,counting,1422,answer,6,6,True,0.67,0.71,0.71,0.13840000000000002
factor-inline-goal-1-0,factorial,1423,answer,drive,drive,True,0.4,0.6,0.6,0.2912
factor-state-direct-1-1,factorial,1424,answer,drive,walk,False,0.9,0.04,0.93,1.7869000000000002
factor-state-direct-0-1,factorial,1425,answer,drive,walk,False,0.9,0.05,0.95,1.805
count-error-plain,counting,1426,answer,3,1,False,0.56,0.02,0.6,1.4573999999999998
transfer-trade-checks,transfer,1427,bring,yes,no,False,0.53,0.3,0.6900000000000001,0.9662000000000001
transfer-trade-checks,transfer,1427,walk,no,no,True,0.86,0.9,0.9,0.018199999999999994
transfer-inspection-goal,transfer,1428,answer,drive,walk,False,0.86,0.07,0.93,1.7298
factor-inline-goal-1-1,factorial,1429,answer,drive,drive,True,0.36,0.57,0.57,0.29540000000000005
transfer-mobile-checks,transfer,1430,bring,no,no,True,0.99,1.0,1.0,0.0
transfer-mobile-checks,transfer,1430,walk,yes,yes,True,0.9,0.93,0.93,0.008599999999999993
batch-A-B,batching,1431,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B,batching,1431,B,no,no,True,1.0,1.0,1.0,0.0
batch-A-B-transport,batching,1432,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
batch-A-B-transport,batching,1432,B,no,no,True,0.99,1.0,1.0,0.0
batch-A-B-transport,batching,1432,transport,drive,walk,False,0.81,0.1,0.9,1.62
transfer-pickup-checks,transfer,1433,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-pickup-checks,transfer,1433,walk,yes,yes,True,0.89,0.93,0.93,0.008599999999999993
key-transport,question_key,1434,transport,drive,walk,False,0.85,0.08,0.92,1.6928
count-abracadabra-algorithm,counting,1435,answer,2,2,True,0.57,0.62,0.62,0.217
transfer-inspection-goal,transfer,1436,answer,drive,walk,False,0.79,0.11,0.89,1.5842
factor-state-goal-1-1,factorial,1437,answer,drive,walk,False,0.46,0.3,0.64,0.9032
batch-A,batching,1438,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
length-256-neutral-start-direct,length,1439,answer,drive,walk,False,0.9,0.05,0.95,1.805
transfer-pickup-goal,transfer,1440,answer,walk,walk,True,1.0,1.0,1.0,0.0
transfer-wash-checks,transfer,1441,bring,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
transfer-wash-checks,transfer,1441,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
length-8192-neutral-end-checks,length,1442,bring,yes,yes,True,0.94,0.96,0.96,0.002400000000000003
length-8192-neutral-end-checks,length,1442,walk,no,no,True,0.28,0.52,0.52,0.4034
factor-inline-goal-0-0,factorial,1443,answer,drive,drive,True,0.03,0.52,0.52,0.4608
factor-inline-goal-0-0,factorial,1444,answer,drive,walk,False,0.01,0.5,0.5,0.5
longtransfer-inspection-512-start-direct,long_transfer,1445,answer,drive,walk,False,0.9,0.05,0.95,1.805
length-256-walking-end-checks,length,1446,bring,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
length-256-walking-end-checks,length,1446,walk,no,no,True,0.6,0.73,0.73,0.1274
length-8192-neutral-end-checks,length,1447,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-8192-neutral-end-checks,length,1447,walk,no,no,True,0.43,0.62,0.62,0.2558
transfer-supplies-checks,transfer,1448,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-supplies-checks,transfer,1448,walk,yes,yes,True,0.99,1.0,1.0,0.0
factor-inline-direct-0-0,factorial,1449,answer,drive,walk,False,0.75,0.13,0.87,1.5138
transfer-job-goal,transfer,1450,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-state-goal-0-0,factorial,1451,answer,drive,walk,False,0.5,0.25,0.75,1.125
longtransfer-inspection-512-end-checks,long_transfer,1452,bring,yes,yes,True,0.99,1.0,1.0,0.0
longtransfer-inspection-512-end-checks,long_transfer,1452,walk,no,no,True,0.58,0.72,0.72,0.14640000000000003
factor-state-direct-0-1,factorial,1453,answer,drive,walk,False,0.91,0.04,0.96,1.8432
length-256-walking-start-direct,length,1454,answer,drive,walk,False,0.9,0.05,0.95,1.805
rule-feasibility,options,1455,answer,drive,walk,False,0.98,0.01,0.99,1.9602
transfer-receipt-goal,transfer,1456,answer,walk,walk,True,1.0,1.0,1.0,0.0
factor-state-goal-1-0,factorial,1457,answer,drive,walk,False,0.56,0.25,0.71,1.0682
count-blueberry-spaced,counting,1458,answer,2,1,False,0.76,0.21,0.79,1.2482000000000002
transfer-trade-goal,transfer,1459,answer,drive,walk,False,0.91,0.05,0.95,1.805
transfer-mobile-checks,transfer,1460,bring,no,no,True,0.99,0.99,0.99,0.0002000000000000002
transfer-mobile-checks,transfer,1460,walk,yes,yes,True,0.93,0.96,0.96,0.003200000000000003
transfer-tires-checks,transfer,1461,bring,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
transfer-tires-checks,transfer,1461,walk,no,no,True,0.96,0.97,0.97,0.0014000000000000017
length-8192-walking-start-checks,length,1462,bring,yes,yes,True,0.87,0.92,0.92,0.012799999999999994
length-8192-walking-start-checks,length,1462,walk,no,no,True,0.59,0.73,0.73,0.1274
factor-state-direct-0-1,factorial,1463,answer,drive,walk,False,0.9,0.05,0.95,1.805
transfer-receipt-checks,transfer,1464,bring,no,no,True,1.0,1.0,1.0,0.0
transfer-receipt-checks,transfer,1464,walk,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
count-abracadabra-plain,counting,1465,answer,2,2,True,0.6,0.65,0.65,0.18339999999999998
length-4096-walking-start-direct,length,1466,answer,drive,walk,False,0.94,0.03,0.97,1.8818
length-8192-neutral-middle-checks,length,1467,bring,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
length-8192-neutral-middle-checks,length,1467,walk,no,no,True,0.54,0.69,0.69,0.17540000000000006
factor-inline-direct-1-1,factorial,1468,answer,drive,walk,False,0.91,0.02,0.94,1.8456
transfer-oil-checks,transfer,1469,bring,yes,yes,True,0.92,0.95,0.95,0.004200000000000004
transfer-oil-checks,transfer,1469,walk,no,no,True,0.98,0.99,0.99,0.0002000000000000002
length-1024-neutral-end-direct,length,1470,answer,drive,walk,False,0.97,0.01,0.99,1.9602
count-banana-plain,counting,1471,answer,0,1,False,0.57,0.37,0.62,0.7814000000000001
longtransfer-supplies-512-start-checks,long_transfer,1472,bring,no,no,True,0.95,0.97,0.97,0.0018000000000000017
longtransfer-supplies-512-start-checks,long_transfer,1472,walk,yes,yes,True,0.95,0.97,0.97,0.0014000000000000017
count-strawberries-spaced,counting,1473,answer,3,4,False,0.28,0.14,0.33,0.9208
length-256-neutral-start-checks,length,1474,bring,yes,yes,True,0.95,0.97,0.97,0.0014000000000000017
length-256-neutral-start-checks,length,1474,walk,no,no,True,0.49,0.66,0.66,0.1934
batch-B,batching,1475,B,no,no,True,1.0,1.0,1.0,0.0
factor-inline-goal-0-1,factorial,1476,answer,drive,drive,True,0.23,0.61,0.61,0.3042
count-strawberries-spaced,counting,1477,answer,3,4,False,0.3,0.14,0.36,0.9323999999999999
batch-A,batching,1478,A,yes,yes,True,0.97,0.98,0.98,0.0008000000000000008
length-4096-neutral-middle-direct,length,1479,answer,drive,walk,False,0.99,0.01,0.99,1.9602
length-8192-neutral-middle-checks,length,1480,bring,yes,yes,True,0.98,0.99,0.99,0.0002000000000000002
length-8192-neutral-middle-checks,length,1480,walk,no,no,True,0.49,0.67,0.67,0.19979999999999998
transfer-weigh-goal,transfer,1481,answer,drive,walk,False,0.43,0.29,0.71,1.0082
length-4096-neutral-start-checks,length,1482,bring,yes,yes,True,0.98,0.98,0.98,0.0006000000000000007
length-4096-neutral-start-checks,length,1482,walk,no,no,True,0.73,0.82,0.82,0.05180000000000002
count-abracadabra-plain,counting,1483,answer,2,2,True,0.68,0.71,0.71,0.12360000000000003
length-256-neutral-middle-checks,length,1484,bring,yes,yes,True,0.94,0.96,0.96,0.002600000000000003
length-256-neutral-middle-checks,length,1484,walk,no,no,True,0.7,0.81,0.81,0.06259999999999998
options-described,options,1485,answer,drive,drive,True,0.39,0.69,0.69,0.19220000000000004
length-1024-walking-end-checks,length,1486,bring,yes,yes,True,0.92,0.94,0.94,0.006200000000000007
length-1024-walking-end-checks,length,1486,walk,no,no,True,0.6,0.73,0.73,0.1274
transfer-pickup-direct,transfer,1487,answer,walk,walk,True,0.97,0.99,0.99,0.0002000000000000002
longtransfer-inspection-512-end-direct,long_transfer,1488,answer,drive,walk,False,1.0,0.0,1.0,2.0
batch-A,batching,1489,A,yes,yes,True,0.96,0.97,0.97,0.0018000000000000017
transfer-job-direct,transfer,1490,answer,walk,walk,True,1.0,1.0,1.0,0.0
batch-B,batching,1491,B,no,no,True,0.99,1.0,1.0,0.0
length-256-walking-start-checks,length,1492,bring,yes,yes,True,0.9,0.9400000000000001,0.9400000000000001,0.007199999999999993
length-256-walking-start-checks,length,1492,walk,no,no,True,0.43,0.62,0.62,0.2558
