episode,profile,move,input_tokens,output_tokens,latency_ms,planner_ms,proposal,action,overridden,shortest
verified-1005,verified,23,594,38,299.11,0.59,straight,straight,False,True
verified-1005,verified,24,592,38,314.31,0.35,right,right,False,True
verified-1005,verified,25,590,38,451.94,0.23,left,left,False,True
verified-1005,verified,26,589,38,384.54,0.46,straight,straight,False,True
verified-1005,verified,27,588,38,600.24,0.16,straight,straight,False,True
verified-1005,verified,28,587,38,396.42,0.09,straight,straight,False,True
verified-1005,verified,29,593,38,322.24,0.14,straight,straight,False,True
verified-1005,verified,30,592,38,383.93,0.13,left,left,False,True
verified-1005,verified,31,592,38,313.28,0.12,straight,straight,False,True
verified-1005,verified,32,601,38,314.57,22.17,left,left,False,True
verified-1005,verified,33,601,38,338.78,4.78,left,left,False,True
verified-1005,verified,34,602,38,361.98,0.5,right,right,False,True
verified-1005,verified,35,601,38,383.17,1.07,straight,straight,False,True
verified-1005,verified,36,598,38,318.42,1.09,left,left,False,True
verified-1005,verified,37,598,38,270.77,0.81,straight,straight,False,True
verified-1005,verified,38,598,38,303.83,0.41,straight,straight,False,True
verified-1005,verified,39,598,38,360.6,0.57,right,right,False,True
verified-1005,verified,40,598,38,363.89,0.1,left,left,False,True
verified-1005,verified,41,598,38,394.81,0.11,right,right,False,True
verified-1005,verified,42,598,38,740.68,0.12,straight,straight,False,True
verified-1005,verified,43,609,38,332.1,147.2,right,right,False,True
verified-1005,verified,44,609,38,363.48,121.13,straight,straight,False,True
verified-1005,verified,45,609,38,353.66,40.03,right,right,False,True
verified-1005,verified,46,609,38,433.39,10.13,left,left,False,True
verified-1005,verified,47,608,38,352.98,14.34,straight,straight,False,True
verified-1005,verified,48,606,38,334.91,3.34,right,right,False,True
verified-1005,verified,49,606,38,331.77,1.87,left,left,False,True
verified-1005,verified,50,605,38,379.4,1.02,straight,straight,False,True
verified-1005,verified,51,606,38,336.75,0.24,right,right,False,True
verified-1005,verified,52,606,38,400.62,0.48,left,left,False,True
verified-1005,verified,53,610,38,370.78,0.15,straight,straight,False,True
verified-1005,verified,54,614,38,322.56,1.98,right,right,False,True
verified-1005,verified,55,614,38,301.33,0.11,straight,straight,False,True
verified-1005,verified,56,615,38,302.51,0.14,straight,straight,False,True
verified-1010,verified,1,562,38,403.24,0.15,left,left,False,True
verified-1010,verified,2,562,38,298.8,0.1,straight,straight,False,True
verified-1010,verified,3,562,38,351.65,0.22,straight,straight,False,True
verified-1010,verified,4,562,38,323.67,0.19,right,right,False,True
verified-1010,verified,5,572,38,329.78,4.18,right,right,False,True
verified-1010,verified,6,572,38,379.27,2.82,straight,straight,False,True
verified-1010,verified,7,570,38,287.0,1.42,right,right,False,True
verified-1010,verified,8,570,38,310.33,2.32,left,left,False,True
verified-1010,verified,9,569,38,302.94,0.45,straight,straight,False,True
verified-1010,verified,10,569,38,314.42,0.22,right,right,False,True
verified-1010,verified,11,569,38,357.79,0.32,left,left,False,True
verified-1010,verified,12,569,38,690.27,0.28,right,right,False,True
verified-1010,verified,13,569,38,374.0,0.15,straight,straight,False,True
verified-1010,verified,14,570,38,289.55,0.22,straight,straight,False,True
verified-1010,verified,15,574,38,517.37,0.06,straight,straight,False,True
verified-1010,verified,16,584,38,362.09,0.6,left,left,False,True
verified-1010,verified,17,586,38,302.04,0.58,left,left,False,True
verified-1010,verified,18,585,38,351.47,0.73,straight,straight,False,True
verified-1010,verified,19,581,38,500.42,0.69,straight,straight,False,True
verified-1010,verified,20,578,38,332.75,0.29,straight,straight,False,True
verified-1010,verified,21,577,38,438.17,0.38,straight,straight,False,True
verified-1010,verified,22,576,38,403.63,0.31,straight,straight,False,True
verified-1010,verified,23,575,38,363.04,0.35,straight,straight,False,True
verified-1010,verified,24,575,38,321.12,0.11,straight,straight,False,True
verified-1010,verified,25,575,38,403.2,0.11,straight,straight,False,True
verified-1010,verified,26,575,38,318.85,0.1,straight,straight,False,True
verified-1010,verified,27,584,38,335.95,21.63,left,left,False,True
verified-1010,verified,28,583,38,336.65,16.39,left,left,False,True
verified-1010,verified,29,584,38,402.06,6.51,straight,straight,False,True
verified-1010,verified,30,583,38,440.51,9.71,straight,straight,False,True
verified-1010,verified,31,583,38,308.28,5.91,right,right,False,True
verified-1010,verified,32,581,38,435.86,2.52,left,left,False,True
verified-1010,verified,33,581,38,420.96,2.04,straight,straight,False,True
verified-1010,verified,34,580,38,345.25,0.57,right,right,False,True
verified-1010,verified,35,580,38,395.21,0.6,left,left,False,True
verified-1010,verified,36,580,38,371.07,0.61,straight,straight,False,True
verified-1010,verified,37,580,38,297.27,0.41,right,right,False,True
verified-1010,verified,38,580,38,431.37,0.21,left,left,False,True
verified-1010,verified,39,581,38,488.52,0.1,right,right,False,True
verified-1010,verified,40,581,38,317.55,0.16,straight,straight,False,True
verified-1010,verified,41,590,38,327.1,1.51,left,left,False,True
verified-1010,verified,42,594,38,380.14,2.43,left,left,False,True
verified-1010,verified,43,594,38,345.4,0.87,straight,straight,False,True
verified-1010,verified,44,595,38,274.5,0.24,straight,straight,False,True
verified-1010,verified,45,594,38,378.94,0.29,straight,straight,False,True
verified-1010,verified,46,595,38,325.71,0.2,left,left,False,True
verified-1010,verified,47,592,38,308.48,0.31,right,right,False,True
verified-1010,verified,48,593,38,302.39,0.11,straight,straight,False,True
verified-1010,verified,49,593,38,304.12,0.13,straight,straight,False,True
verified-1010,verified,50,602,38,316.54,0.17,left,left,False,True
verified-1010,verified,51,600,38,468.6,0.08,left,left,False,True
verified-1010,verified,52,605,38,404.01,1.06,right,right,False,True
verified-1010,verified,53,603,38,336.41,0.75,left,left,False,True
verified-1010,verified,54,601,38,300.59,0.61,straight,straight,False,True
verified-1010,verified,55,600,38,287.1,0.16,right,right,False,True
verified-1010,verified,56,600,38,329.06,0.17,left,left,False,True
verified-1010,verified,57,600,38,332.49,0.25,right,right,False,True
verified-1010,verified,58,600,38,268.84,0.13,straight,straight,False,True
verified-1010,verified,59,599,38,289.71,0.09,straight,straight,False,True
verified-1010,verified,60,606,38,346.99,0.54,left,left,False,True
verified-1010,verified,61,604,38,440.4,0.37,straight,straight,False,True
verified-1010,verified,62,604,38,343.89,0.17,straight,straight,False,True
verified-1010,verified,63,604,38,382.15,0.15,straight,straight,False,True
verified-1010,verified,64,604,38,410.37,0.08,straight,straight,False,True
verified-1010,verified,65,604,38,331.33,0.11,straight,straight,False,True
unassisted-1009,unassisted,1,588,38,310.78,0.34,straight,straight,False,True
unassisted-1009,unassisted,2,588,38,275.75,0.41,straight,straight,False,True
unassisted-1009,unassisted,3,588,38,311.07,0.16,straight,straight,False,True
unassisted-1009,unassisted,4,588,38,326.13,0.48,straight,straight,False,False
unassisted-1009,unassisted,5,588,38,435.14,0.3,right,right,False,True
unassisted-1009,unassisted,6,588,38,349.92,0.13,straight,straight,False,True
unassisted-1009,unassisted,7,588,38,279.76,0.15,straight,straight,False,True
unassisted-1009,unassisted,8,589,38,314.04,0.08,straight,straight,False,True
unassisted-1009,unassisted,9,592,38,315.29,0.25,right,right,False,True
unassisted-1009,unassisted,10,597,38,314.51,2.06,right,right,False,True
unassisted-1009,unassisted,11,596,38,321.61,1.66,straight,straight,False,True
unassisted-1009,unassisted,12,596,38,321.34,1.81,straight,straight,False,True
unassisted-1009,unassisted,13,595,38,326.79,0.5,straight,straight,False,True
unassisted-1009,unassisted,14,594,38,404.03,0.59,straight,straight,False,True
unassisted-1009,unassisted,15,594,38,492.23,0.41,straight,straight,False,True
unassisted-1009,unassisted,16,594,38,330.04,0.16,straight,straight,False,True
unassisted-1009,unassisted,17,594,38,458.45,0.28,straight,straight,False,False
unassisted-1009,unassisted,18,594,38,298.19,0.12,straight,straight,False,False
unassisted-1009,unassisted,19,594,38,318.59,0.28,straight,straight,False,False
unassisted-1009,unassisted,20,595,38,317.86,0.44,right,right,False,True
unassisted-1009,unassisted,21,595,38,383.51,0.17,straight,straight,False,True
unassisted-1009,unassisted,22,595,38,303.52,0.14,straight,straight,False,True
unassisted-1009,unassisted,23,595,38,377.28,0.09,right,right,False,True
unassisted-1009,unassisted,24,595,38,337.94,0.2,straight,straight,False,True
unassisted-1009,unassisted,25,595,38,384.55,0.27,straight,straight,False,True
unassisted-1009,unassisted,26,601,38,375.56,10.91,straight,straight,False,True
unassisted-1009,unassisted,27,601,38,353.3,5.8,straight,straight,False,True
unassisted-1009,unassisted,28,601,38,280.77,4.5,straight,straight,False,True
unassisted-1009,unassisted,29,601,38,389.41,3.62,straight,straight,False,True
unassisted-1009,unassisted,30,601,38,302.89,1.66,straight,straight,False,True
unassisted-1009,unassisted,31,601,38,404.25,0.58,straight,straight,False,True
unassisted-1009,unassisted,32,602,38,393.73,0.37,right,right,False,True
unassisted-1009,unassisted,33,602,38,379.88,0.74,straight,straight,False,True
unassisted-1009,unassisted,34,602,38,438.41,0.53,straight,straight,False,True
unassisted-1009,unassisted,35,602,38,315.9,0.71,straight,straight,False,True
unassisted-1009,unassisted,36,603,38,302.92,0.58,straight,straight,False,True
unassisted-1009,unassisted,37,603,38,300.33,0.23,straight,straight,False,True
unassisted-1009,unassisted,38,603,38,298.78,0.26,straight,straight,False,True
unassisted-1009,unassisted,39,603,38,288.74,0.18,straight,straight,False,True
unassisted-1009,unassisted,40,603,38,438.17,0.1,straight,straight,False,True
unassisted-1009,unassisted,41,604,38,344.03,0.1,straight,straight,False,True
unassisted-1009,unassisted,42,611,38,323.0,3.07,right,right,False,True
unassisted-1009,unassisted,43,610,38,352.22,0.79,straight,straight,False,True
unassisted-1009,unassisted,44,611,38,404.66,2.8,straight,straight,False,False
unassisted-1009,unassisted,45,612,38,725.22,2.75,straight,straight,False,False
unassisted-1009,unassisted,46,613,38,300.59,30.89,straight,straight,False,False
unassisted-1009,unassisted,47,614,38,345.22,6.63,straight,straight,False,False
unassisted-1009,unassisted,48,614,38,333.22,7.42,straight,straight,False,False
unassisted-1009,unassisted,49,614,38,419.03,14.61,right,right,False,True
unassisted-1009,unassisted,50,611,38,393.81,15.83,straight,straight,False,True
unassisted-1009,unassisted,51,610,38,324.36,13.12,straight,straight,False,True
unassisted-1009,unassisted,52,610,38,343.04,7.59,straight,straight,False,True
unassisted-1009,unassisted,53,609,38,276.83,4.69,straight,straight,False,True
unassisted-1009,unassisted,54,608,38,409.67,2.84,straight,straight,False,True
unassisted-1009,unassisted,55,607,38,358.57,2.38,straight,straight,False,True
unassisted-1009,unassisted,56,607,38,405.83,0.44,straight,straight,False,True
unassisted-1009,unassisted,57,607,38,413.56,0.5,straight,straight,False,True
unassisted-1009,unassisted,58,607,38,302.53,0.27,straight,straight,False,False
unassisted-1009,unassisted,59,607,38,340.37,0.52,right,right,False,True
unassisted-1009,unassisted,60,607,38,426.23,0.15,right,right,False,True
unassisted-1009,unassisted,61,607,38,769.12,0.21,left,left,False,True
unassisted-1009,unassisted,62,607,38,295.25,0.15,straight,straight,False,True
unassisted-1009,unassisted,63,607,38,321.7,0.13,straight,straight,False,True
unassisted-1009,unassisted,64,607,38,395.64,0.1,straight,straight,False,True
unassisted-1009,unassisted,65,613,38,445.41,0.82,straight,straight,False,True
unassisted-1009,unassisted,66,613,38,405.05,1.1,straight,straight,False,False
unassisted-1009,unassisted,67,614,38,324.92,4.19,straight,straight,False,False
unassisted-1009,unassisted,68,617,38,376.99,10.42,straight,straight,False,False
unassisted-1009,unassisted,69,618,38,321.65,7.05,right,right,False,True
unassisted-1009,unassisted,70,619,38,379.45,4.31,straight,straight,False,True
unassisted-1009,unassisted,71,620,38,370.32,3.19,straight,straight,False,True
unassisted-1009,unassisted,72,621,38,370.97,2.86,straight,straight,False,True
unassisted-1009,unassisted,73,622,38,361.01,1.59,straight,straight,False,True
unassisted-1009,unassisted,74,623,38,380.82,1.79,straight,straight,False,True
unassisted-1009,unassisted,75,624,38,382.5,1.34,straight,straight,False,True
unassisted-1009,unassisted,76,624,38,338.22,0.33,straight,straight,False,True
unassisted-1009,unassisted,77,625,38,302.67,0.13,straight,straight,False,True
unassisted-1009,unassisted,78,628,38,330.62,0.22,straight,straight,False,True
unassisted-1009,unassisted,79,629,38,340.67,0.41,right,right,False,True
unassisted-1009,unassisted,80,629,38,296.49,0.21,straight,straight,False,True
unassisted-1009,unassisted,81,627,38,381.4,0.07,straight,straight,False,True
unassisted-1009,unassisted,82,633,38,365.51,0.13,straight,straight,False,True
unassisted-1009,unassisted,83,633,38,295.44,0.07,straight,straight,False,True
unassisted-1009,unassisted,84,633,38,306.47,0.08,straight,straight,False,True
unassisted-1009,unassisted,85,633,38,332.82,0.07,right,right,False,True
unassisted-1009,unassisted,86,638,38,637.28,1.03,straight,straight,False,True
unassisted-1009,unassisted,87,634,38,388.58,0.47,straight,straight,False,True
unassisted-1009,unassisted,88,632,38,304.85,0.38,straight,straight,False,True
unassisted-1009,unassisted,89,630,38,328.4,0.38,straight,straight,False,True
unassisted-1009,unassisted,90,629,38,334.35,0.16,straight,straight,False,True
unassisted-1009,unassisted,91,628,38,295.0,0.14,straight,straight,False,True
unassisted-1009,unassisted,92,627,38,420.04,0.09,straight,straight,False,True
unassisted-1009,unassisted,93,626,38,352.31,0.11,right,right,False,True
unassisted-1009,unassisted,94,633,38,337.34,0.49,straight,straight,False,False
unassisted-1009,unassisted,95,632,38,311.09,1.84,straight,straight,False,False
unassisted-1009,unassisted,96,631,38,325.09,4.17,straight,straight,False,False
unassisted-1009,unassisted,97,632,38,432.53,22.38,straight,straight,False,False
unassisted-1009,unassisted,98,635,38,352.41,21.94,straight,straight,False,False
unassisted-1009,unassisted,99,636,38,471.05,30.45,straight,straight,False,False
verified-1009,verified,1,563,38,379.94,0.7,straight,straight,False,True
verified-1009,verified,2,563,38,356.5,0.25,right,right,False,True
verified-1009,verified,3,563,38,324.91,0.45,left,left,False,True
verified-1009,verified,4,563,38,322.7,0.27,straight,straight,False,True
verified-1009,verified,5,563,38,441.96,0.95,right,right,False,True
verified-1009,verified,6,563,38,356.34,0.1,straight,straight,False,True
verified-1009,verified,7,564,38,295.52,0.08,straight,straight,False,True
verified-1009,verified,8,576,38,497.71,2.05,left,left,False,True
